Time,Latitude,Longitude,Intensity
20100821  1800,20.7,-111.7,25
20100822  0000,21.0,-112.3,25
20100822  0600,21.3,-113.0,25
20100822  1200,21.4,-113.6,20
20100822  1800,21.5,-114.2,20
20100823  0000,21.5,-114.8,20
20100821  1800,13.9,-93.3,25
20100822  0000,13.8,-93.8,30
20100822  0600,13.8,-94.4,30
20100822  1200,13.8,-95.0,40
20100822  1800,13.9,-95.7,50
20100823  0000,14.0,-96.4,50
20100823  0600,14.2,-97.1,50
20100823  1200,14.5,-98.0,45
20100823  1800,14.8,-98.9,45
20100824  0000,15.0,-99.7,45
20100824  0600,15.2,-100.5,50
20100824  1200,15.4,-101.1,55
20100824  1800,15.6,-101.8,55
20100825  0000,15.9,-102.7,60
20100825  0600,16.2,-103.6,60
20100825  1200,16.5,-104.6,65
20100825  1800,16.8,-105.7,65
20100826  0000,17.1,-106.9,70
20100826  0600,17.2,-108.1,70
20100826  1200,17.4,-109.0,75
20100826  1800,17.9,-109.9,80
20100827  0000,18.2,-110.9,75
20100827  0600,18.5,-111.4,70
20100827  1200,18.7,-111.8,65
20100827  1800,19.1,-112.1,55
20100828  0000,19.6,-112.5,45
20100828  0600,20.0,-112.4,35
20100828  1200,20.6,-112.3,30
20100828  1800,20.9,-111.8,25
20100829  0000,20.8,-111.3,25
20100903  0000,19.3,-109.0,30
20100903  0600,19.6,-109.4,30
20100903  1200,19.9,-109.8,30
20100903  1800,20.3,-110.3,30
20100904  0000,20.8,-110.8,30
20100904  0600,21.3,-111.3,25
20100904  1200,21.8,-111.8,25
20100904  1800,22.3,-112.4,20
20100905  0000,22.8,-112.9,20
20100905  0600,23.3,-113.4,20
20100903  1800,14.9,-94.1,30
20100904  0000,15.3,-94.5,30
20100904  0600,16.1,-95.1,30
20100904  0700,16.2,-95.2,30
20100904  1200,16.7,-95.6,25
20100904  1800,17.5,-95.6,20
20100920  1200,19.7,-108.4,30
20100920  1800,20.1,-108.6,35
20100921  0000,20.8,-109.0,35
20100921  0600,21.5,-109.3,35
20100921  1200,22.3,-109.5,35
20100921  1800,23.0,-109.7,35
20100922  0000,24.0,-110.0,30
20100922  0600,25.1,-110.4,30
20100922  1200,26.3,-110.8,30
20100922  1800,27.4,-111.1,30
20100922  2200,28.0,-111.1,30
20100923  0000,28.3,-111.1,30
20101216  0000,30.0,175.0,25
20101216  0600,29.0,176.0,25
20101216  1200,28.0,177.0,25
20101216  1800,27.0,179.0,25
20101217  0000,26.0,-180.0,25
20101217  0600,25.6,-179.5,25
20101217  1200,25.0,-179.0,25
20101217  1800,24.6,-178.7,30
20101218  0000,24.2,-178.5,30
20101218  0600,23.8,-178.6,30
20101218  1200,23.6,-178.7,35
20101218  1800,23.0,-179.8,35
20101219  0000,22.2,179.4,40
20101219  0600,21.6,179.1,45
20101219  1200,21.1,179.0,50
20101219  1800,20.4,179.1,50
20101220  0000,20.1,179.9,45
20101220  0600,20.4,-178.9,45
20101220  1200,21.0,-177.3,45
20101220  1800,22.4,-176.1,35
20101221  0000,23.8,-174.6,35
20101221  0600,25.4,-173.7,35
20101221  1200,27.0,-173.0,35
20101221  1800,29.0,-172.6,35
20101222  0000,30.7,-172.2,30
20101222  0600,32.2,-172.4,30
20101222  1200,33.3,-172.3,25
20101222  1800,34.1,-172.0,25
20110607  0000,10.7,-99.7,25
20110607  0600,11.2,-99.8,25
20110607  1200,11.5,-99.6,25
20110607  1800,11.7,-99.6,30
20110608  0000,11.7,-99.9,35
20110608  0600,11.9,-100.4,45
20110608  1200,12.5,-100.7,55
20110608  1800,13.1,-101.2,60
20110609  0000,13.5,-102.0,70
20110609  0600,13.8,-102.8,75
20110609  1200,14.1,-103.6,90
20110609  1800,14.3,-104.4,105
20110610  0000,14.5,-105.3,120
20110610  0600,14.8,-106.2,120
20110610  1200,15.1,-107.1,120
20110610  1800,15.4,-108.1,110
20110611  0000,15.5,-109.1,100
20110611  0600,15.6,-110.2,80
20110611  1200,15.6,-111.3,65
20110611  1800,15.6,-112.4,55
20110612  0000,15.7,-113.5,45
20110612  0600,16.0,-114.5,35
20110612  1200,16.3,-115.2,35
20110612  1800,16.6,-115.6,35
20110613  0000,16.8,-116.0,30
20110613  0600,16.9,-116.4,25
20110613  1200,17.0,-116.9,20
20110613  1800,17.0,-117.5,20
20110614  0000,16.9,-117.9,20
20110614  0600,16.7,-118.1,20
20110618  1800,12.4,-97.2,25
20110619  0000,12.7,-98.1,25
20110619  0600,13.1,-99.0,25
20110619  1200,13.6,-99.9,30
20110619  1800,14.1,-100.7,35
20110620  0000,14.7,-101.5,40
20110620  0600,15.3,-102.2,50
20110620  1200,16.2,-102.6,60
20110620  1800,16.7,-102.9,70
20110621  0000,17.4,-103.2,70
20110621  0300,17.9,-103.4,75
20110621  0600,18.5,-104.0,80
20110621  0900,18.8,-104.4,70
20110621  1200,19.0,-105.0,60
20110621  1800,19.0,-105.5,40
20110622  0000,19.0,-105.9,25
20110707  0000,13.6,-99.1,25
20110707  0600,14.3,-100.2,25
20110707  1200,14.8,-101.4,30
20110707  1800,15.3,-102.6,30
20110708  0000,15.7,-103.9,35
20110708  0600,16.0,-105.4,45
20110708  1200,16.3,-106.9,55
20110708  1800,16.5,-108.1,65
20110709  0000,16.7,-109.1,70
20110709  0600,16.9,-110.0,65
20110709  1200,17.1,-110.8,55
20110709  1800,17.3,-111.6,40
20110710  0000,17.5,-112.4,35
20110710  0600,17.8,-113.1,35
20110710  1200,18.0,-113.8,35
20110710  1800,18.2,-114.5,35
20110711  0000,18.4,-115.2,35
20110711  0600,18.7,-115.8,35
20110711  1200,18.9,-116.5,30
20110711  1800,19.1,-117.0,25
20110712  0000,19.3,-117.5,25
20110712  0600,19.3,-118.1,20
20110712  1200,19.1,-118.5,20
20110712  1800,18.8,-118.9,20
20110713  0000,18.6,-119.3,20
20110713  0600,18.3,-119.6,20
20110713  1200,18.0,-119.9,20
20110713  1800,17.6,-120.1,15
20110714  0000,17.2,-120.2,15
20110718  0000,10.2,-89.0,25
20110718  0600,10.3,-90.0,30
20110718  1200,10.4,-91.1,35
20110718  1800,10.6,-92.3,45
20110719  0000,10.9,-93.7,50
20110719  0600,11.3,-95.1,55
20110719  1200,11.8,-96.5,60
20110719  1800,12.4,-97.9,65
20110720  0000,13.1,-99.4,70
20110720  0600,13.8,-100.9,80
20110720  1200,14.5,-102.3,90
20110720  1800,15.1,-103.6,105
20110721  0000,15.7,-104.7,115
20110721  0600,16.3,-105.7,125
20110721  1200,16.9,-106.5,135
20110721  1800,17.4,-107.1,130
20110722  0000,18.0,-107.8,115
20110722  0600,18.6,-108.5,95
20110722  1200,19.1,-109.1,75
20110722  1800,19.6,-109.7,60
20110723  0000,20.1,-110.3,55
20110723  0600,20.5,-111.0,50
20110723  1200,20.9,-111.7,45
20110723  1800,21.4,-112.4,45
20110724  0000,21.9,-113.0,40
20110724  0600,22.4,-113.5,35
20110724  1200,22.9,-113.9,30
20110724  1800,23.6,-114.3,25
20110725  0000,24.3,-114.6,25
20110725  0600,24.9,-114.7,20
20110725  1200,25.5,-114.8,20
20110725  1800,26.0,-114.8,20
20110726  0000,26.3,-114.8,20
20110730  1200,10.3,-96.5,25
20110730  1800,10.4,-97.5,25
20110731  0000,10.4,-98.5,30
20110731  0600,10.5,-99.4,30
20110731  1200,10.6,-100.2,35
20110731  1800,10.8,-101.0,40
20110801  0000,11.2,-101.8,45
20110801  0600,11.7,-102.7,50
20110801  1200,12.2,-103.8,55
20110801  1800,12.6,-105.0,65
20110802  0000,13.0,-106.3,70
20110802  0600,13.4,-107.6,75
20110802  1200,13.7,-108.9,80
20110802  1800,14.0,-110.1,90
20110803  0000,14.5,-111.2,95
20110803  0600,15.0,-112.4,100
20110803  1200,15.4,-113.5,105
20110803  1800,15.7,-114.7,115
20110803  2100,15.9,-115.3,120
20110804  0000,16.1,-115.9,115
20110804  0600,16.5,-117.1,105
20110804  1200,16.8,-118.3,100
20110804  1800,17.0,-119.5,90
20110805  0000,17.2,-120.6,80
20110805  0600,17.5,-121.8,70
20110805  1200,17.8,-123.0,60
20110805  1800,18.1,-124.2,50
20110806  0000,18.4,-125.4,45
20110806  0600,18.7,-126.5,45
20110806  1200,19.0,-127.7,40
20110806  1800,19.3,-128.8,40
20110807  0000,19.6,-129.8,40
20110807  0600,19.8,-130.8,35
20110807  1200,20.0,-131.8,35
20110807  1800,20.1,-132.7,30
20110808  0000,20.2,-133.5,30
20110808  0600,20.3,-134.3,30
20110808  1200,20.3,-135.1,25
20110808  1800,20.2,-135.9,25
20110809  0000,20.0,-136.7,25
20110809  0600,19.6,-137.6,25
20110809  1200,19.0,-138.5,25
20110809  1800,18.3,-139.4,25
20110810  0000,17.5,-140.5,25
20110814  1200,12.3,-126.5,25
20110814  1800,12.3,-127.8,25
20110815  0000,12.3,-129.0,25
20110815  0600,12.3,-130.1,30
20110815  1200,12.2,-131.0,30
20110815  1800,12.1,-131.8,30
20110816  0000,12.2,-132.6,30
20110816  0600,12.2,-133.4,35
20110816  1200,11.9,-134.2,40
20110816  1800,11.6,-135.1,45
20110817  0000,11.6,-135.9,45
20110817  0600,11.6,-136.6,45
20110817  1200,11.8,-137.3,45
20110817  1800,12.0,-138.0,45
20110818  0000,12.4,-138.8,50
20110818  0600,12.9,-139.5,60
20110818  1200,13.5,-140.4,60
20110818  1800,14.0,-141.3,55
20110819  0000,14.5,-142.2,55
20110819  0600,14.8,-143.2,45
20110819  1200,15.1,-144.1,35
20110819  1800,15.4,-145.3,30
20110820  0000,15.5,-146.5,25
20110820  0600,15.6,-147.7,25
20110820  1200,15.7,-148.8,25
20110820  1800,15.8,-149.9,25
20110821  0000,16.0,-151.1,25
20110821  0600,16.1,-152.4,25
20110821  1200,15.9,-153.7,25
20110816  1800,13.9,-99.0,30
20110817  0000,14.7,-100.1,30
20110817  0600,15.5,-101.5,35
20110817  1200,16.3,-103.4,45
20110817  1800,16.9,-105.6,55
20110818  0000,17.3,-107.5,65
20110818  0600,17.8,-109.2,70
20110818  1200,18.3,-110.8,75
20110818  1800,18.6,-112.0,75
20110819  0000,18.8,-113.3,70
20110819  0600,19.0,-114.5,65
20110819  1200,19.3,-115.5,60
20110819  1800,19.5,-116.5,50
20110820  0000,19.6,-117.6,45
20110820  0600,19.7,-118.6,40
20110820  1200,19.8,-119.5,35
20110820  1800,19.9,-120.1,30
20110821  0000,20.0,-120.7,30
20110821  0600,20.1,-121.5,30
20110821  1200,20.2,-122.4,30
20110821  1800,20.0,-123.4,25
20110822  0000,19.8,-124.3,20
20110822  0600,19.6,-125.0,20
20110822  1200,19.6,-125.6,20
20110822  1800,19.6,-126.2,20
20110823  0000,19.6,-126.8,20
20110831  0000,16.5,-101.4,25
20110831  0600,17.1,-101.9,30
20110831  1200,17.7,-102.4,30
20110831  1700,18.1,-102.8,30
20110831  1800,18.2,-102.9,25
20110901  0000,18.6,-103.3,25
20110901  0600,18.9,-103.9,25
20110901  1200,19.1,-104.7,25
20110901  1800,19.2,-105.6,20
20110902  0000,19.3,-106.6,20
20110921  0600,13.4,-96.1,30
20110921  1200,13.7,-96.3,35
20110921  1800,14.0,-96.4,40
20110922  0000,14.3,-97.0,45
20110922  0600,14.6,-97.8,55
20110922  1200,15.0,-98.6,70
20110922  1800,15.5,-99.4,90
20110923  0000,15.9,-100.3,105
20110923  0600,16.0,-101.3,115
20110923  1200,16.0,-102.0,120
20110923  1800,16.2,-102.7,125
20110924  0000,16.6,-103.5,125
20110924  0600,16.9,-104.6,120
20110924  1200,16.8,-105.7,120
20110924  1800,16.8,-106.4,115
20110925  0000,16.9,-107.2,115
20110925  0600,17.0,-108.0,110
20110925  1200,17.1,-108.9,110
20110925  1800,17.1,-109.9,105
20110926  0000,16.9,-110.8,105
20110926  0600,16.8,-111.7,105
20110926  1200,16.7,-112.7,110
20110926  1800,16.6,-113.5,115
20110927  0000,16.6,-114.4,115
20110927  0600,16.6,-115.3,105
20110927  1200,16.7,-116.1,100
20110927  1800,16.9,-116.9,95
20110928  0000,17.2,-117.4,90
20110928  0600,17.6,-117.8,80
20110928  1200,18.1,-118.3,75
20110928  1800,18.7,-118.8,70
20110929  0000,19.2,-119.3,65
20110929  0600,19.7,-119.7,60
20110929  1200,20.4,-120.1,55
20110929  1800,21.2,-120.5,50
20110930  0000,21.7,-120.8,40
20110930  0600,22.2,-121.1,30
20110930  1200,22.9,-121.5,30
20110930  1800,23.5,-121.8,30
20111001  0000,23.8,-122.4,30
20111001  0600,23.8,-122.7,25
20111001  1200,23.7,-123.0,25
20111001  1800,23.5,-123.3,25
20111002  0000,23.2,-123.6,25
20111002  0600,22.9,-124.2,25
20111002  1200,22.8,-124.8,20
20111002  1800,22.8,-125.1,20
20111003  0000,22.7,-125.4,20
20111003  0600,22.1,-125.8,20
20111003  1200,21.8,-126.4,20
20111005  1200,9.7,-102.8,25
20111005  1800,10.0,-103.7,25
20111006  0000,10.5,-104.6,25
20111006  0600,11.1,-105.5,30
20111006  1200,11.6,-106.3,30
20111006  1800,12.1,-107.1,35
20111007  0000,12.6,-108.1,40
20111007  0600,13.1,-109.1,45
20111007  1200,13.7,-109.9,50
20111007  1800,14.4,-110.3,55
20111008  0000,15.1,-110.5,55
20111008  0600,15.5,-110.6,55
20111008  1200,15.6,-110.6,60
20111008  1800,15.8,-110.4,65
20111009  0000,16.0,-110.0,70
20111009  0600,16.1,-109.5,75
20111009  1200,16.1,-108.9,80
20111009  1800,16.1,-108.3,80
20111010  0000,16.2,-107.7,90
20111010  0600,16.3,-107.2,100
20111010  1200,16.4,-106.8,105
20111010  1800,16.5,-106.5,110
20111011  0000,16.8,-106.2,105
20111011  0600,17.2,-105.9,100
20111011  1200,17.5,-105.7,95
20111011  1800,17.9,-105.5,85
20111012  0000,18.6,-105.3,85
20111012  0600,19.6,-105.1,85
20111012  1200,20.6,-104.9,60
20111012  1800,21.3,-104.5,30
20111004  1800,11.6,-111.7,25
20111005  0000,11.5,-112.6,25
20111005  0600,11.4,-113.2,25
20111005  1200,11.4,-113.9,25
20111005  1800,11.6,-114.6,25
20111006  0000,11.9,-115.3,25
20111006  0600,12.1,-116.0,30
20111006  1200,12.3,-116.7,35
20111006  1800,12.5,-117.6,50
20111007  0000,12.9,-118.5,60
20111007  0600,13.3,-119.3,70
20111007  1200,13.6,-120.0,80
20111007  1800,13.8,-120.5,85
20111008  0000,13.9,-120.8,85
20111008  0600,14.1,-121.0,80
20111008  1200,14.3,-121.0,70
20111008  1800,14.4,-120.9,60
20111009  0000,14.6,-120.7,45
20111009  0600,14.9,-120.4,35
20111009  1200,15.1,-120.0,35
20111009  1800,15.2,-119.6,40
20111010  0000,15.2,-119.1,40
20111010  0600,15.2,-118.5,40
20111010  1200,15.2,-117.9,40
20111010  1800,15.1,-117.2,40
20111011  0000,15.1,-116.5,35
20111011  0600,15.1,-115.9,35
20111011  1200,15.0,-115.3,40
20111011  1800,14.8,-114.5,45
20111012  0000,14.8,-113.6,45
20111012  0600,15.0,-112.5,40
20111012  1200,15.6,-111.2,40
20111012  1800,16.5,-110.0,35
20111013  0000,17.4,-108.9,30
20111013  0600,18.1,-108.1,30
20111013  1200,18.6,-107.5,30
20111013  1800,19.0,-106.8,35
20111014  0000,19.2,-106.7,35
20111014  0600,19.2,-106.8,35
20111014  1200,18.9,-106.9,40
20111014  1800,18.5,-106.8,40
20111015  0000,18.0,-106.4,40
20111015  0600,17.4,-106.3,35
20111015  1200,16.7,-106.4,35
20111015  1800,15.8,-106.7,30
20111016  0000,15.1,-107.0,30
20111016  0600,14.5,-107.2,30
20111016  1200,13.9,-107.5,30
20111016  1800,13.7,-107.9,30
20111017  0000,13.9,-108.2,25
20111017  0600,14.3,-108.5,25
20111017  1200,14.9,-108.7,20
20111017  1800,15.4,-109.0,15
20111018  0000,15.6,-109.5,15
20111018  0600,15.8,-109.6,15
20111018  1200,15.6,-109.5,15
20111006  1800,9.7,-91.7,20
20111007  0000,10.1,-92.5,20
20111007  0600,10.6,-93.3,20
20111007  1200,10.9,-94.1,20
20111007  1800,11.1,-95.0,20
20111008  0000,11.2,-95.9,20
20111008  0600,11.1,-96.4,20
20111008  1200,10.9,-96.5,20
20111008  1800,10.8,-96.3,20
20111009  0000,10.8,-96.1,20
20111009  0600,10.8,-95.9,20
20111009  1200,10.9,-95.7,25
20111009  1800,11.1,-95.5,25
20111010  0000,11.2,-95.3,25
20111010  0600,11.3,-95.0,25
20111010  1200,11.5,-94.7,25
20111010  1800,11.7,-94.5,25
20111011  0000,11.9,-94.3,25
20111011  0600,12.2,-94.1,25
20111011  1200,12.6,-93.9,25
20111011  1800,13.1,-93.8,30
20111012  0000,13.9,-93.8,30
20111012  0600,14.8,-93.9,30
20111012  1200,15.7,-94.1,30
20111012  1600,16.2,-94.1,30
20111012  1800,16.4,-94.1,30
20111013  0000,16.9,-93.9,20
20111118  1200,9.2,-96.5,25
20111118  1800,9.2,-97.0,25
20111119  0000,9.4,-97.7,25
20111119  0600,9.7,-98.5,25
20111119  1200,9.9,-99.5,25
20111119  1800,10.1,-100.7,30
20111120  0000,10.2,-101.9,30
20111120  0600,10.4,-103.1,30
20111120  1200,10.8,-104.2,30
20111120  1800,11.5,-105.3,35
20111121  0000,12.0,-106.5,45
20111121  0600,12.2,-107.8,55
20111121  1200,12.6,-109.0,65
20111121  1800,13.0,-110.1,80
20111122  0000,13.0,-111.2,95
20111122  0600,13.0,-112.3,110
20111122  1200,12.9,-113.4,125
20111122  1800,12.6,-114.3,125
20111123  0000,12.5,-115.3,115
20111123  0600,12.5,-116.3,95
20111123  1200,12.7,-117.3,75
20111123  1800,13.0,-118.2,60
20111124  0000,13.3,-119.1,55
20111124  0600,13.4,-120.1,50
20111124  1200,13.4,-121.1,45
20111124  1800,13.4,-122.0,40
20111125  0000,13.4,-122.9,35
20111125  0600,13.3,-124.1,30
20111125  1200,13.2,-125.5,25
20111125  1800,13.1,-127.1,20
20111126  0000,13.1,-129.1,20
20120513  1800,9.5,-104.7,25
20120514  0000,9.5,-105.1,25
20120514  0600,9.6,-105.5,25
20120514  1200,9.8,-106.1,30
20120514  1800,10.1,-106.8,30
20120515  0000,10.4,-107.5,35
20120515  0600,10.7,-108.3,35
20120515  1200,10.9,-109.1,40
20120515  1800,11.1,-109.9,45
20120516  0000,11.3,-110.7,45
20120516  0600,11.4,-111.5,45
20120516  1200,11.4,-112.3,45
20120516  1800,11.4,-113.1,40
20120517  0000,11.5,-113.9,35
20120517  0600,11.6,-114.5,30
20120517  1200,12.1,-114.8,30
20120517  1800,12.7,-114.7,30
20120518  0000,13.3,-114.4,30
20120518  0600,13.7,-114.1,30
20120518  1200,14.0,-113.9,30
20120518  1800,14.3,-113.6,30
20120519  0000,14.5,-113.3,25
20120519  0600,14.7,-113.0,25
20120519  1200,14.7,-112.6,25
20120519  1800,14.5,-112.3,25
20120520  0000,14.0,-112.1,25
20120520  1200,9.0,-98.1,25
20120520  1800,9.1,-98.7,25
20120521  0000,9.1,-99.3,30
20120521  0600,9.2,-99.9,30
20120521  1200,9.3,-100.4,30
20120521  1800,9.4,-100.9,30
20120522  0000,9.7,-101.6,35
20120522  0600,10.2,-102.6,35
20120522  1200,10.8,-103.6,35
20120522  1800,11.7,-104.6,40
20120523  0000,12.5,-105.6,45
20120523  0600,12.9,-106.6,50
20120523  1200,13.1,-107.4,55
20120523  1800,13.6,-107.7,60
20120524  0000,14.1,-107.7,70
20120524  0600,14.6,-107.4,80
20120524  1200,15.2,-107.0,90
20120524  1800,16.0,-106.5,95
20120525  0000,16.8,-106.1,100
20120525  0600,17.5,-105.8,95
20120525  1200,18.2,-105.6,85
20120525  1800,18.9,-105.5,70
20120526  0000,19.5,-105.6,55
20120526  0600,20.1,-105.7,40
20120526  1200,20.5,-105.8,25
20120613  1800,8.7,-91.5,30
20120614  0000,9.2,-92.3,30
20120614  0600,9.8,-92.9,35
20120614  1200,10.5,-93.4,40
20120614  1800,11.3,-94.0,45
20120615  0000,12.0,-94.5,55
20120615  0600,12.7,-95.0,60
20120615  1200,13.5,-95.6,65
20120615  1800,14.4,-96.1,85
20120615  2100,14.9,-96.3,95
20120616  0000,15.6,-96.7,90
20120616  0100,15.8,-96.9,90
20120616  0600,16.5,-97.9,70
20120616  0900,16.9,-98.5,45
20120616  1200,17.3,-99.0,30
20120616  1800,17.7,-99.6,25
20120617  0000,18.0,-100.1,20
20120617  0600,18.0,-100.3,20
20120704  0600,12.1,-105.3,30
20120704  1200,12.7,-106.3,30
20120704  1800,13.2,-107.3,30
20120705  0000,13.6,-108.1,30
20120705  0600,13.8,-109.0,35
20120705  1200,14.0,-110.0,40
20120705  1800,14.1,-111.2,50
20120706  0000,14.3,-112.6,55
20120706  0600,14.4,-113.5,55
20120706  1200,14.4,-114.5,55
20120706  1800,14.4,-115.5,60
20120707  0000,14.4,-116.5,65
20120707  0600,14.5,-117.5,70
20120707  1200,14.6,-118.6,75
20120707  1800,14.7,-119.6,80
20120708  0000,14.8,-120.7,90
20120708  0600,14.9,-121.7,100
20120708  1200,15.0,-123.1,90
20120708  1800,15.1,-124.4,90
20120709  0000,15.2,-125.7,85
20120709  0600,15.3,-127.0,80
20120709  1200,15.3,-128.4,75
20120709  1800,15.4,-129.9,70
20120710  0000,15.4,-131.5,65
20120710  0600,15.4,-133.0,60
20120710  1200,15.3,-134.3,55
20120710  1800,15.3,-135.9,50
20120711  0000,15.4,-137.5,45
20120711  0600,15.4,-139.0,40
20120711  1200,15.4,-140.4,35
20120711  1800,15.4,-141.5,30
20120712  0000,15.5,-143.0,30
20120712  0600,15.5,-144.4,25
20120712  1200,15.5,-145.7,25
20120712  1800,15.6,-147.1,25
20120713  0000,15.6,-148.3,25
20120713  0600,15.5,-150.0,25
20120713  1200,15.2,-151.6,25
20120713  1800,15.0,-153.5,25
20120714  0000,15.0,-155.3,25
20120714  0600,15.0,-157.2,25
20120707  0600,9.6,-98.5,25
20120707  1200,9.8,-99.8,25
20120707  1800,10.0,-101.2,30
20120708  0000,10.3,-102.6,35
20120708  0600,10.6,-104.0,40
20120708  1200,10.9,-105.4,45
20120708  1800,11.2,-106.6,50
20120709  0000,11.6,-107.7,55
20120709  0600,12.0,-108.8,65
20120709  1200,12.4,-109.9,85
20120709  1800,12.8,-110.9,95
20120710  0000,13.2,-111.9,110
20120710  0600,13.6,-112.9,120
20120710  1200,13.9,-113.8,115
20120710  1800,14.2,-114.6,105
20120711  0000,14.4,-115.5,95
20120711  0600,14.5,-116.3,90
20120711  1200,14.6,-117.2,95
20120711  1800,14.7,-118.0,100
20120712  0000,14.8,-118.8,105
20120712  0600,14.9,-119.7,100
20120712  1200,15.0,-120.8,100
20120712  1800,15.1,-121.9,90
20120713  0000,15.2,-123.0,80
20120713  0600,15.3,-124.2,70
20120713  1200,15.4,-125.4,60
20120713  1800,15.5,-126.6,50
20120714  0000,15.6,-127.9,45
20120714  0600,15.6,-129.2,45
20120714  1200,15.6,-130.6,45
20120714  1800,15.6,-132.1,40
20120715  0000,15.6,-133.7,35
20120715  0600,15.6,-135.4,35
20120715  1200,15.5,-137.1,35
20120715  1800,15.4,-138.7,30
20120716  0000,15.3,-140.3,30
20120716  0600,15.2,-141.9,30
20120716  1200,15.0,-143.5,30
20120716  1800,14.9,-145.1,30
20120717  0000,14.8,-146.7,30
20120717  0600,14.7,-148.4,30
20120717  1200,14.7,-150.1,30
20120717  1800,14.7,-151.9,30
20120718  0000,14.7,-153.7,25
20120710  1200,11.7,-100.6,20
20120710  1800,11.7,-101.3,25
20120711  0000,11.8,-101.9,25
20120711  0600,12.0,-102.5,25
20120711  1200,12.5,-103.3,25
20120711  1800,12.9,-104.1,25
20120712  0000,13.3,-105.0,30
20120712  0600,13.5,-106.0,35
20120712  1200,13.6,-106.8,40
20120712  1800,13.7,-107.7,45
20120713  0000,13.8,-108.6,50
20120713  0600,14.2,-109.4,55
20120713  1200,14.8,-110.2,60
20120713  1800,15.3,-111.0,70
20120714  0000,15.6,-111.9,75
20120714  0600,15.9,-112.9,75
20120714  1200,16.1,-113.8,80
20120714  1800,16.2,-114.7,85
20120715  0000,16.3,-115.5,90
20120715  0600,16.5,-116.3,95
20120715  1200,16.7,-117.0,95
20120715  1800,17.1,-117.8,90
